Id,Compagnie/Airline,Code IATA/  IATA code,Code OACI/  ICAO code,Pays/Country,Website,Remarques/Remarks
1111.0,NORTH AMERICAN AIRLINES,,NAO,USA,www.flynaa.com,
1113.0,NORTHEAST AIRLINES,NS,DBH,Chine/China,,Fin des opérations : juin 2010 / Date of end of operations : June 2010
1114.0,NORTHERN AIR CARGO,NC,NAC,USA,www.northenrnaircargo.com,
1115.0,NORTHWEST AIRLINES,NW,NWA,USA,www.nwa.com,
1117.0,NORTHWESTERN AIR,J3,PLR,Canada,www.nwal.ca,
1118.0,NORTJET,EL,ENJ,Espagne/Spain,,Fusionna en 1991 avec Lineas Aereas Canarias pour former Meridiana Air/Merged with Lineas Aereas Canarias in 1991 to form Meridiana Air
1119.0,NORWEGIAN,DY,NAX,Norvège/Norway,www.norwegian.no,
1120.0,NOUVELAIR TUNISIE,BJ,LBT,Tunisie/Tunisia,www.nouvelair.com.tn,
1121.0,NOUVELLE AIR AFFAIRES GABON,,NVS,Gabon,www.sn2ag.com,
1122.0,NOVA AIR,M4,PMO,Mexique/Mexico,www.novaair.net,
1123.0,NOVOSIBIRSK AIR ENTERPRISE,,NBE,Russie/Russia,,Fin des opérations : 19 septembre 2010 / Date of end of operations : 19 September 2010
1124.0,NUEVO CONTINENTE,N6,ACQ,Pérou/Peru,,Faillite en 2005/Bankrupt in 2005
1125.0,NURMAN AVIA,,NIN,Indonésie/Indonesia,,
1126.0,NWT AIR,NV,NWT,Canada,,Absorbée par First Air en 1998/Absorbed by First Air in 1998
1128.0,OCEANAIR,O6,ONE,Brésil/Brazil,www.oceanair.com.br,Opère sous ne nom dAvianca (Brazil)/Trades as Avianca (Brazil)
1129.0,O'CONNOR AIRLINES,UQ,OCM,Australie/Australia,www.oconnorairlines.com.au,
1130.0,ODESSA AIRLINES,5K,ODS,Ukraine,,Fin des opérations : 2010 / Date of end of operations : 2010
1131.0,OKAY AIRWAYS,BK,OKA,Chine/China,www.okair.net,
1133.0,OLT OSTFIESISCHE LUFTTRANSPORT,OL,OLT,Allemagne/Germany,www.olt.de,Voir/See Olt Express
1134.0,OMAN AIR,WY,OMA,Oman,www.oman-air.com,
1136.0,ONE-TWO-GO,OG,OTG,Thailande/Thailand,www.fly12go.com,
1137.0,ONUR AIR,8Q,OHY,Turquie/Turkey,www.onurair.com.tr,
1138.0,ORENBURG AIRLINES,R2,ORB,Russie/Russia,www.oal.ru,
1139.0,ORIENT THAI AIRLINES,OX,OEA,Thailande/Thailand,www.orient-thai.com,
1140.0,ORIENTAL AIR BRIDGE,,ORC,Japon/Japan,www.orc-air.co.jp,
1141.0,ORION,KG,ORN,Grande Bretagne/U.K.,,Achetée par Britannia en août 1988/Bought by Britannia in August 1988
1142.0,ORIONAIR,,ORI,Espagne/Spain,www.orionair.es,
1143.0,OVERLAND AIRWAYS,OJ,OLA,Nigéria/Nigeria,www.overland.aero,
1145.0,OVERSEAS NATIONAL AIRWAYS,,ONA,U.S.A.,,Fin des opérations : octobre 1978 / Date of end of operations : October 1978
1147.0,OZARK AIRLINES,ZO,OZR,U.S.A.,,Fusionna avec Great Plains Airlines en avril 2001/Merged with Great Plains Airlines in April 2001
1149.0,OZJET AIRLINES,O7,OZJ,Australie/Australia,www.ozjet.com.au,
1150.0,PACE AIRLINES,,PCE,USA,www.paceairline.com,
1151.0,PACIFIC AIR EXPRESS,,PAQ,Australie/Australia,www.pacificairexpress.com.au,
1153.0,PACIFIC BLUE,DJ,PBI,Nouvelle Zélande/New Zealand,www.flypacificblue.com,Voir / See Virgin Australia
1154.0,PACIFIC COASTAL AIRLINES,8P,PCO,Canada,www.pacificcoastal.com,
1157.0,PACIFIC ISLAND AVIATION,9J,PSA,Iles Marianne du Nord/Northern Mariana Islands,,Fin des opérations : février 2005 / Date of end of operations : February 2005
1159.0,PACIFIC WESTERN AIRLINES,PW,PWA,Canada,,Acheta Canadian Pacific en 1987 pour former Canadian/Bought Canadian Pacific in 1987 to form Canadian
1160.0,PACIFIC WINGS,LW,NMI,USA,www.pacificwings.com,
1161.0,PACIFICAIR,GX,PFR,Philippines,www.pacificair.com.ph,
1162.0,PAKISTAN INTERNATIONAL AIRLINES,PK,PIA,Pakistan,www.piac.com.pk,
1163.0,PALAU TRANS PACIFIC,GP,PNW,Palaos/Palau,,Fin des opérations : mars 2005 / Date of end of operations : March 2005
1164.0,PAN AM - PAN AMERICAN WORLD AIRWAYS,PA,PAA,U.S.A.,,Fin des opérations : décembre 1991 / Date of end of operations : December 1991
1166.0,PAN EUROPEENNE AIR SERVICE,,PEA,France,www.paneuropeenne.com,
1167.0,PANAVIA,6Z,PNV,Panama,,
1169.0,PARAMOUNT AIRWAYS,I7,PMW,Inde/India,www.paramountairways.com,Fin des opérations : 3 septembre 2010 / Date of end of operations : 3 September 2010
1170.0,PAYAM AIR,2F,IRP,Iran,www.payamaviation.ir,
1171.0,PB AIR,9Q,PBA,Thailande/Thailand,www.pbair.com,
1172.0,PEACH AIR,,KGC,Grande Bretagne/U.K.,,Fusionna avec Flying Colours fin 1998/Merged with Flying Colours at the end of 1998
1173.0,PEAU VAVA'U,3O,PVU,Tonga,www.peauvavau.to,
1174.0,PECOTOX AIR,,PXA,Moldavie/Moldova,,
1176.0,PEGASUS AIRLINES,PC,PGT,Turquie/Turkey,www.flypgs.com,
1177.0,PELICAN AIR SERVICES,7V,PDF,Afrique du Sud/South Africa,www.pelicanair.co.za,
1178.0,PELITA AIR SERVICES,6D,PAS,Indonésie/Indonesia,www.pelita-air.com,
1179.0,PENAIR,KS,PEN,USA,www.penair.com,
1180.0,PENTA AIRLINES,5P,PEP,Brésil/Brazil,,
1181.0,PEOPLE EXPRESS,PE,PEX,U.S.A.,,Achetée par Continental Airlines en février 1987/Bought by Continental Airlines in February 1987
1182.0,PERIMETER AIRLINES,4B,PAG,Canada,www.perimeter.ca,
1183.0,PERM AIRLINES,P9,PGP,Russie/Russia,www.savino.perm.ru,
1185.0,PGA - PORTUGALIA AIRLINES,NI,PGA,Portugal,www.pga.pt,
1186.0,PGA EXPRESS,OC,OAV,Portugal,,
1187.0,PHILIPPINE AIRLINES,PR,PAL,Philippines,www.philippineair.com,
1189.0,PHOENIX AIR,,PHC,USA,www.phoenixair.com,
1191.0,PHOENIX AIRWAYS,2Q,LZQ,Afrique du Sud/South Africa,,Fin des opérations : 1995 / Date of end of operations : 1995
1193.0,PIEDMONT AIRLINES,PI,PAI,U.S.A.,,Absorbée par US Air en mai 1989/Absorbed by US Air in May 1989
1195.0,PINNACLE AIRLINES,9E,FLG,USA,www.nwairlink.com,
1196.0,PLUNA LINEAS AEREAS URUGUAYAS,PU,PUA,Uruguay,www.pluna.com.uy,Fin des opérations : 17 juillet 2012 / Date of end of operations : July 17 2012
1197.0,POLAR AIR CARGO,PO,PAC,USA,www.polaraircargo.com,
1199.0,POLYNESIAN AIRLINES,PH,PAO,Samoa,www.polynesianairlines.com,
1200.0,POLYNESIAN BLUE,,PBL,Nouvelle Zélande/New Zealand,www.polynesianblue.com,Voir / See Virgin Samoa
1202.0,PRECISIONAIR,PW,PRF,Tanzanie/Tanzania,www.precisionairtz.com,
1210.0,PRIVATAIR,,PTI,Suisse/Switzerland,www.privatair.com,
1211.0,PRIVATAIR,,PTG,Allemagne/Germany,www.privatair.com,
1212.0,PRIVATE JET,5J,PJE,U.S.A.,,Fin des opérations : 1995 / Date of end of operations : 1995
1213.0,PRIVATE WINGS,8W,PWF,Allemagne/Germany,www.private-wings.de,
1214.0,PRO AIR,P9,PRH,U.S.A.,,Fin des opérations : fin 2000 / Date of end of operations : end of 2000
1215.0,PROTEUS AIRLINES,YS,PRB,France,,Fusionna avec Regional en mai 2001/Merged with Regional in May 2001
1216.0,PROVINCIAL AIRLINES,PB,SPR,Canada,www.provincialairlines.ca,
1218.0,PSA AIRLINES,US,JIA,USA,www.psaairlines.net,
1219.0,PSKOVAVIA,,PSW,Russie/Russia,,
1222.0,PULKOVO AVIATION ENTERPRISE,Z8,PLK,Russie/Russia,,Fusionné avec Rossiya le 29 octobre 2006 / Merged with Rossiya on 29 October 2006
1223.0,PUMA AIR,,PLY,Brésil/Brazil,www.pumaair.com.br,
1224.0,PWA - PACIFIC WESTERN AIRLINES,PW,PWA,Canada,,Acheta Canadian Pacific en 1987 pour former Canadian/Bought Canadian Pacific in 1987 to form Canadian
1225.0,QANTAS,QF,QFA,Australie/Australia,www.qantas.com.au,
1226.0,QANTASLINK,QF,QLK,Australie/Australia,www.qantas.com.au,
1227.0,QATAR AIRWAYS,QR,QTR,Qatar,www.qatarairways.com,
1228.0,QUASSAIR,,QUA,Mexique/Mexico,,Fin des opérations : 1994 / Date of end of operations : 1994
1229.0,QUEBECAIR,QB,QBA,Canada,,Devint Inter Canadian en 1988/Became Inter Canadian in 1988
1231.0,RAF-AVIA AIRLINES,,MTL,Lettonie/Latvia,www.raf-avia.com,
1246.0,REGIONSAIR,3C,CEA,USA,www.regionsair.com,
1261.0,ROSSIYA AIRLINES,FV,SDM,Russie/Russia,www.rossiya-airlines.com,
1270.0,RUSAIR AVIATION,,CGI,Russie/Russia,www.rusair.com,
1272.0,RUSSIAN SKY,1T,ESL,Russie/Russia,www.russian-sky.com,
1278.0,S7 AIRLINES,S7,SBI,Russie/Russia,www.s7.ru,
1279.0,SA ALLIANCE AIR,Y2,AFJ,Ouganda/Uganda,,Fin des opérations : octobre 2000 / Date of end of operations : October 2000
1280.0,SAA CARGO,SA,SAA,Afrique du Sud/South Africa,www.flysaa.com,Division cargo de South African Airways/Cargo division of South African Airways
1281.0,SAARLAND AIRLINES,QW,SLL,Allemagne/Germany,,Fin des opérations : fin 1993 / Date of end of operations : end of 1993
1282.0,SABANG MERAUKE RAYA AIR CHARTER,,SMC,Indonésie/Indonesia,,Fin des opérations : 15 mars 2011 / Date of end of operations : 15 March 2011
1283.0,SABENA,SN,SAB,Belgique/Belgium,,Fin des opérations : fin 2001 / Date of end of operations : end of 2001
1284.0,SABRE AIRWAYS,JN,SBE,Grande Bretagne/U.K.,,Rebaptisée Excel Airways en mai 2001/Rebranded Excel Airways in May 2001
1286.0,SAETA AIR ECUADOR,EH,SET,Equateur/Ecuador,,Fin des opérations : février 2000 / Date of end of operations : February 2000
1287.0,SAFAIR,FA,SFR,Afrique du Sud/South Africa,www.safair.co.za,
1288.0,SAGA AIRLINES,H3,SGX,Turquie/Turkey,www.sagaairlines.com,
1289.0,SAGITTAIR,,SGT,Italie/Italia,,Fin des opérations : fin 1991 / Date of end of operations : end of 1991
1290.0,SAHA AIRLINES,,IRZ,Iran,,
1292.0,SAKHALINSKIYE AVIATRASSI (SAT),HZ,SHU,Russie/Russia,www.satailines.ru,
1293.0,SALAIR,YD,SKX,Suède/Sweden,,Fusionna avec (AB) Avia en juillet 1991/Merged with (AB) Avia in July 1991
1294.0,SAM - SERVICIOS AEREAS MEXICANAS,,SMS,Mexique/Mexico,,Fin des opérations : 1995 / Date of end of operations : 1995
1295.0,SAM COLOMBIA,MM,SAM,Colombie/Colombia,,
1296.0,SAN - SERVICIOS AEREOS NACIONALES,WB,SAN,Equateur/Ecuador,,Fin des opérations : février 2000 / Date of end of operations : February 2000
1297.0,SANSA - SERVICIOS AÉREOS NACIONALES,RZ,LRS,Costa Rica,www.flysansa.com,
1298.0,SANTA BARBARA AIRLINES,S3,BBR,Venezuela,www.sbairlinescargo.com,
1299.0,SARAVIA,6W,SOV,Russie/Russia,www.saravia.ru,
1300.0,SARO AIRLINES - SERVICIOS AEREOS RUTAS ORIENTES,UF,SRO,Mexique/Mexico,,Fin des opérations : juin 1996 / Date of end of operations : June 1996
1301.0,SAS BRAATHENS,SK,BRA,Norvège/Norway,www.braathens.no,
1302.0,SAS CARGO,SK,SAS,Danemark/Denmark,www.sascargo.com,
1303.0,SATA AIR ACORES,SP,SAT,Portugal,www.sata.pt,
1305.0,SAUDI ARABIAN AIRLINES,SV,SVA,Arabie Saoudite/Saudi Arabia,www.saudiairlines.com,
1306.0,SAYAKHAT AIR COMPANY,W7,SAH,Kazakhstan,,
1307.0,SCANDINAVIAN AIRLINES,SK,SAS,Suède/Sweden,www.scandinavian.net,
1309.0,SCORPION AIR,,SPN,Bulgarie/Bulgaria,www.scorpionair.bg,
1310.0,SCOTAIRWAYS,CB,SAY,Grande Bretagne/U.K.,www.scotairways.com,
1312.0,SEABORNE AIRLINES,BB,SBS,Iles Vierges/Virgin Islands,www.seaborneairlines.com,
1313.0,SEAIR (SOUTH-EAST ASIAN AIRLINES),DG,SRQ,Philippines,www.flyseair.com,
1314.0,SEARCA COLOMBIA,,SRC,Colombie/Colombia,www.searca.com.co,
1315.0,SAP -SERVICIOS AEREOS PROFESIONALES,5S,PSV,République Dominicaine/Dominican Republic,www.sapair.com,
1316.0,SERVICIOS DE TRANSPORTES AEREOS FUEGUINOS (STAF),FS,STU,Argentine/Argentina,,
1317.0,SERVIVENSA,VC,SVV,Vénézuela/Venezuela,,Fin des opérations : avril 2001 / Date of end of operations : April 2001
1318.0,SEVEN AIR,,CCU,Espagne/Spain,,Fin des opérations : octobre 2000 / Date of end of operations : October 2000
1320.0,SHAHEEN AIR INTERNATIONAL,NL,SAI,Pakistan,www.shaheenair.com,
1321.0,SHANDONG AIRLINES,SC,CDG,Chine/China,www.shandongair.com.cn,
1323.0,SHANGHAI AIRLINES,FM,CSH,Chine/China,www.shangai-air.com,
1324.0,SHANGHAI AIRLINES,SF,CSH,Chine/China,www.shanghai-air.com,Fusionna avec China Eastern Airlines in 2000/Merged with China Eastern Airlines in 2000
1325.0,SHANXI AIRLINES,8C,CXI,Chine/China,,
1326.0,SHENZHEN AIRLINES,ZH,CSZ,Chine/China,www.shenzhenair.com,
1328.0,SIBAVIATRANS AIR COMPANY,5M,SIB,Russie/Russia,www.siat.ru,
1329.0,SIBERIA AIRLINES - SIBIR,S7,SBI,Russie/Russia,,Rebaptisée S7 Airlines en 2006/Rebranded S7 Airlines in 2006
1330.0,SIEM REAP AIRWAYS INTERNATIONAL,FT,SRH,Cambodge/Cambodia,,Fin des opérations : 1 décembre 2008 / Date of end of operations :1 December 2008
1331.0,SIERRA PACIFIC AIRLINES,SI,SPA,USA,,
1332.0,SILKAIR,MI,SLK,Singapour/Singapore,www.silkair.com,
1333.0,SILVER AIR SERVICES,,SLD,République Tchèque/Czech Republic,www.silverair.cz,
1334.0,SILVER AIR,,SVJ,Emirats Arabes Unis/United Arab Emirates,www.silverairuae.com,
1335.0,SILVERJET,Y7,FJE,Grande Bretagne/U.K.,,Fin des opérations : 30 mai 2008 / Date of end of operations : 30 May 2008
1337.0,SINGAPORE AIRLINES,SQ,SIA,Singapour/Singapore,www.singaporeair.com,
1338.0,SINGAPORE AIRLINES CARGO,SQ,SQC,Singapour/Singapore,www.siacargo.com,
1339.0,SITA AIR,ST,BML,Népal,,
1340.0,SIXCARGO,6P,ISG,Italie/Italia,,
1341.0,SKY AIRLINE,H2,SKU,Chli/Chile,www.skyairline.cl,
1342.0,SKY AIRLINES,ZY,SHY,Turquie/Turkey,www.skyairlines.net,
1343.0,SKY BAHAMAS,Q7,SBM,Bahamas,www.skybahamas.net,
1344.0,SKY EYES,I6,SEQ,Thailande/Thailand,www.skyeyesairlines.com,
1345.0,SKY GATE INTERNATIONAL,,SGD,Jordanie/Jordan,www.skygate-int.com,
1347.0,SKYAIRWORLD,S9,SYW,Australie/Australia,,Fin des opérations : 22 février 2009 / Date of end of operations : 22 February 2009
1349.0,SKYBUS AIRLINES,SX,SKB,USA,www.skybus.com,Fin des opérations : 5 avril 2008 / Date of end of operations : 5 April 2008
1350.0,SKYEUROPE AIRLINES,NE,ESK,Slovaquie/Slovakia,www.skyeurope.com,
1351.0,SKYEUROPE HUNGARY,5P,HSK,Hongrie/Hungary,www.skyeurope.com,
1352.0,SKYKING AIRLINES,RU,SKI,Turks and Caicos Islands,www.skyking.tc,
1353.0,SKYLINK AVIATION,,SKK,Canada,www.skylinkaviation.com,
1354.0,SKYMARK AIRLINES,BC,SKY,Japon/Japan,www.skymark.co.jp,
1355.0,SKYMASTER AIRLINES,,SKC,Brésil/Brazil,www.skymaster.com.br,
1356.0,SKYNET ASIA AIRWAYS,LQ,SNJ,Japon/Japan,www.sna.jp,
1357.0,SKYWAYS EXPRESS,JZ,SKX,Suède/Sweden,,Fin des opérations : 22 mai 2012 / Date of end of operations : May 22 2012
1358.0,SKYWEST AIRLINES,OO,SKW,USA,www.skywest.com,
1359.0,SKYWEST AIRLINES,XR,OZW,Australie/Australia,www.skywest.com.au,
1362.0,SN BRUSSELS AIRLINES,SN,DAT,Belgique/Belgium,,"Fusionnée avec Virgin Express et rebaptisée Brussels Airlines le 25 mars 2007 / Following the merger with Virgin Express, the combined airline rebranded as Brussels Airways on 25 March 2007"
1365.0,SOL AMERICA,,ESC,Vénézuela/Venezuela,,
1366.0,SOLOMON AIRLINES,IE,SOL,Iles Salomon/Solomon Islands,www.solomonairlines.com.au,
1367.0,SONICBLUE AIRWAYS,VL,NRV,Canada,www.sonicblueair.com,
1368.0,SOUTH AFRICAN AIRLINK,4Z,LNK,Afrique du Sud/South Africa,www.saairlink.co.za,
1369.0,SOUTH AFRICAN AIRWAYS,SA,SAA,Afrique du Sud/South Africa,www.flysaa.com/saa_home.html,
1370.0,SOUTH AFRICAN AIRWAYS CARGO,SA,SAA,Afrique du Sud/South Africa,www.flysaa.com,
1371.0,SOUTH AFRICAN EXPRESS AIRWAYS,YB,EXY,Afrique du Sud/South Africa,www.saexpress.co.za,
1372.0,SOUTH AIRLINES,YG,OTL,Ukraine,www.otlavia.com,
1373.0,SOUTH ASIAN AIRLINES,A2,BDS,Bangladesh,www.southasian-airlines.com,
1375.0,SOUTHERN AIR,9S,SOO,USA,www.southernair.com,
1377.0,SOUTHERN CROSS AIRLINES,,CYM,Australie/Australia,,Fin des opérations : mars 1993 / Date of end of operations : March 1993
1378.0,SOUTHWEST AIRLINES,WN,SWA,USA,www.southwest.com,
1380.0,SPANAIR,JK,JKK,Espagne/Spain,,Fin des opérations : 27 janvier 2012 / Date of end of operations : 27 January 2012
1381.0,SPECIAL AVIATION SYSTEMS,,SYV,USA,,
1382.0,SPIRIT AIRLINES,NK,NKS,USA,www.spiritair.com,
1384.0,SRILANKAN AIRLINES,UL,ALK,Sri Lanka,www.srilankan.aero,
1385.0,SRIWIJAYA AIRLINES,SJ,SJY,Indonésie/Indonesia,www.sriwijayaair-online.com,
1386.0,ST BARTH COMMUTER,PV,SBU,Saint Barthelemy,www.stbarthcommuter.com,
1387.0,ST VINCENT GRENADA AIR,C4,COU,Grenade/Grenada,www.svgair.com,
1388.0,STAR EUROPE,2R,SEU,France,,Rebaptisée Star Airlines au début 1998/Rebranded Star Airlines at the beginning of 1998
1390.0,STAR AIR,,SIM,Jordanie/Jordan,www.starairltd.com,
1391.0,STAR AIR,5H,STQ,Indonésie/Indonesia,,Opérations suspendues depuis le 1 octobre 2005/Operations suspended from 1 October 2005
1392.0,STAR AIRLINES,SE,SEU,France,,Acquise par Avion Group en février 2006/Acquired by the Avion Group in February 2006
1393.0,STARFLYER,7G,SFJ,Japon/Japan,www.starflyer.jp,
1394.0,STAR UP/STAR PERU,2I,SRU,Pérou/Peru,,
1396.0,STA-TRANS AFRICAN AIRLINES,T8,SBA,Mali,www.sta-airlines.com,
1397.0,STERLING AIRLINES,NB,SNB,Danemark/Denmark,,Fin des opérations : 29 octobre 2008 / Date of end of operations : 29 October 2008
1398.0,STYRIAN SPIRIT,Z2,STY,Autriche/Austria,,Fin des opérations : 24 mars 2006 / Date operations ceased : 24 March 2006
1399.0,SUDANESE STATES AVIATION,,SNV,Soudan/Sudan,www.statesaircargo.org,
1400.0,SUN AIR,PI,SUF,Fiji,www.fiji.to,Voir/See Pacific Sun Airlines
1402.0,SUN AIR,BV,SSN,Afrique du Sud/South Africa,,Fin des opérations : août 1999 / Date of end of operations : August 1999
1403.0,SUN COUNTRY AIRLINES,SY,SCX,USA,www.suncountry.com,
1404.0,SUN D'OR INTERNATIONAL AIRLINES,2U,ERO,Israël,www.sundor.co.il,
1405.0,SUN-AIR OF SCANDINAVIA,EZ,SUS,Danemark/Denmark,www.sunair.dk,
1406.0,SUNWAYS AIRLINES AB,,SWY,Suéde/Sweden,,Fin des opérations : septembre 1997 / Date of end of operations : September 1997
1407.0,SUNWAYS INTERSUN HAVACILIK,IS,SWW,Turquie/Turkey,,Fin des opérations : octobre 1997 / Date of end of operations : October 1997
1408.0,SUNWING AIRLINES,WG,SWG,Canada,www.flysunwing.com,
1409.0,SUNWORLD INTERNATIONAL AIRWAYS,JK,SWI,U.S.A.,,Fin des opérations : novembre 1988 / Date of end of operations : November 1988
1410.0,SUPERIOR AVIATION,SO,HKA,USA,www.superioraviation.com,
1411.0,SURINAM AIRWAYS - SLM,PY,SLM,Surinam,www.slm.firm.sr,
1413.0,SVG AIR (ST VINCENT GRENADA AIR),C4,SVD,St Vincent and the Grenadines,www.svgair.com,
1414.0,SWAZI EXPRESS AIRWAYS,Q4,SWX,Afrique du Sud/South Africa,,Fin des opérations : 11 avril 2008 / Date of end of operations : 11 April 2008
1415.0,SWAZILAND AIRLINK,SA,SZL,Afrique du Sud/South Africa,www.flyswaziland.com,
1416.0,SWE FLY,WV,SLR,Suède/Sweden,,Fin des opérations : 2 septembre 2005 / Date of end of operations : 2 September 2005
1417.0,SWEDJET AIRWAYS,VD,BBB,Suède/Sweden,www.scanair.no/aos/swedjet.htm,
1418.0,SWEDLINE EXPRESS,T9,SRL,Suède/Sweden,,Fin des opérations : 12 juillet 2006 / Date operations ceased : 2 July 2006
1419.0,SWIFTAIR,W3,SWT,Espagne/Spain,www.swiftair.com,
1420.0,SWISS EUROPEAN AIRLINES,LX,SWU,Suisse/Switzerland,,
1423.0,SWISSAIR,SR,SWR,Suisse/Switzerland,,Fin des opérations : octobre 2001 / Date of end of operations : October 2001
1425.0,SYLT AIR,7E,AWU,Allemagne/Germany,www.syltair.de,
1426.0,SYRIANAIR,RB,SYR,Syrie/Syria,www.siriaair.com,
1427.0,TAAG ANGOLA AIRLINES,DT,DTA,Angola,www.taag.com.br,
1430.0,TAF L/INHAS AEREAS,R9,STD,Brésil/Brazil,www.voetaf.com.br,
1433.0,TAM MERCOSUR (TRANSPORTES AEREOS DEL MERCOSUR),PZ,LAP,Paraguay,www.tam.com.py,
1437.0,TANS PERÚ,TJ,ELV,Pérou/Peru,www.tans.com.pe,
1447.0,THAI AIRASIA,FD,AIQ,Thailande/Thailand,www.airasia.com,
1450.0,THE HAWAII EXPRESS,LP,HEA,U.S.A.,,Fin des opérations : décembre 1983 / Date of end of operations : December 1983
1459.0,TITAN AIRWAYS,ZT,AWC,Grande Bretagne/U.K.,www.titan-airways.co.uk,
1468.0,A.SORIANO AVIATION,,SOY,Philippines,,
1469.0,AEROBRATSK,,BRP,Russie/Russia,www.aerobratsk.narod.ru,
1470.0,AEROLINEAS DEL SUR,3I,DLU,Chili/Chile,www.aerolineasdelsur.cl,
1471.0,AEROLINEAS PARAGUAYS - ARPA,A8,PAY,Paraguay,,
1472.0,AEROLITORAL,5D,SLI,Mexique/Mexico,www.aerolitoral.com.mx,
1473.0,AEROMARITIME,OV,QKL,France,,Fin des opérations : 1992 / Date of end of operations : 1992
1474.0,AEROMEXICO,AM,AMX,Mexique/Mexico,www.aeromexico.com,
1475.0,AEROPOSTAL - ALAS DE VENEZUELA,VH,ALV,Venezuela,www.aeropostal.com,
1476.0,AEROVISTA,,AAP,Emirats Arabes Unis/United Arab Emirates,www.aerovista.net,
1477.0,AFRICAN INTERNATIONAL AIRWAYS,AI,AIN,Afrique du Sud/South Africa,,Fin des opérations : 30 septembre 2008 / Date of end of operations : 30 septembre 2008
1478.0,AFRIJET AIRLINES,6F,FRJ,Nigéria/Nigeria,www.afrijetlines.com,
1479.0,AIGLE AZUR TRANSPORTS AERIENS,ZI,AAF,France,www.aigle-azur.fr,
1481.0,AIR ALFA,H7,HLF,Turquie/Turkey,,Fin des opérations : 2002 / Date of end of operations : 2002
1482.0,AIR ALPS AVIATION,A6,LPV,Autriche/Austria,www.airalps.at,
1483.0,AIR ANTILLES EXPRESS,3S,GUY,Guadeloupe,www.airantilles.com,
1484.0,AIR ARMENIA,QN,ARR,Arménie/Armenia,www.airarmenia.net,
1485.0,AIR ATLANTA EUROPE,,EUK,Grande Bretagne/U.K.,,Absorbée par Excel Airways en mai 2006/Absorbed into Excel Airways from May 2006
1486.0,AIR ATLANTA ICELANDIC,CC,ABD,Islande/Iceland,www.airatlanta.is,
1487.0,AIR ATLANTIQUE/ATLANTIC AIR TRANSPORT,7M,AAG,Grande Bretagne/U.K.,www.airatlantique.co.uk,
1488.0,AIR ATYRAU,IP,JOL,Kazakhstan,,
1490.0,AIR BOTSWANA,BP,BOT,Botswana,www.airbotswana.co.bw,
1491.0,AIR CAIRO,SM,MSC,Egypte/Egypt,www.aircairo-eg.com,
1494.0,AIR CARAÏBES,TX,FWI,Guadeloupe,www.aircaraibes.com,
1496.0,AIR CLUB INTERNATIONAL,HB,CLI,Canada,,Fin des opérations : 1996 / Date of end of operations : 1996
1497.0,AIR COMMERCE,,ACS/CSB,Yougoslavie/Yugoslavia,,Fin des opérations : 1992 / Date of end of operations : 1992
1498.0,AIR CONTRACTORS,AG,ABR,Irlande/Ireland,www.aircontractors.com,
1499.0,AIR CORRIDOR,QC,CRD,Mozambique,,Fin des opérations : janvier 2008 / Date of end of operations : January 2008
1500.0,AIR CREEBEC,YN,CRQ,Canada,www.aircreebec.ca,
1505.0,AIR GEMINI,,GLL,Angola,,
1507.0,AIR HORIZONS,RN,EUL,France,,Fin des opérations : décembre 2005 / Date of end of operations : December 2005
1508.0,AIR ICELAND,NY,FXI,Islande/Iceland,www.airiceland.is,
1509.0,AIR ITALY,I9,AEY,Italie/Italia,www.airitaly.it,
1510.0,AIR MEDITERRANEE,ML,BIE,France,www.air-mediterranee.fr,
1513.0,AIR MINAS,6M,AMG,Brésil/Brazil,www.airminas.com.br,
1514.0,AIR MOLDOVA,9U,MLD,Moldavie/Moldova,www.airmoldova.md,
1517.0,AIR NATIONAL,,JPS,Nouvelle Zélande/New Zealand,www.airnational.co.nz,
1518.0,AIR NIPPON,EL,ANK,Japon/Japan,,Fin des opérations : 1 avril 2012 / Date of end of operations : April 1 2012
1519.0,AIR PARADISE INTERNATIONAL,AD,PRZ,Indonésie/Indonesia,,
1520.0,AIR PLUS COMET,A7,MPD,Espagne/Spain,www.aircomet.com,
1521.0,AIR POST,,PST,Nouvelle Zélande/New Zealand,,
1522.0,AIR PULLMANTUR,,PLM,Espagne/Spain,www.pullmanturair.com,
1523.0,AIR SAHARA,S2,SHD,Inde/India,,Rebaptisée Jetlittle en avril 2007 / Rebranded Jetlittle in April 2007
1524.0,AIR SERVICE GABON,X7,AGB,Gabon,,Fin des opérations : 3 août 2010 / Date operations ceased : 3 August 2010
1525.0,AIR SERVICE PLUS,,AXY,Italie/Italia,,
1526.0,AIR SEYCHELLES,HM,SEY,Seychelles,www.airseychelles.m,
1527.0,ALOHA AIRLINES,AQ,AAH,USA,,Fin des opérations : 31 mars 2008 / Date of end of operations : 31 March 2008
1528.0,ALPINE AIR EXPRESS,5A,AIP,USA,www.alpine-air.com,
1529.0,ANGKOR AIRWAYS,G6,AOL,Cambodge/Cambodia,,Fin des opérations : 12 mai 2008 / Date of end of operations : 12 May 2008
1530.0,AIR ST THOMAS,ZP,STT,Iles Vierges/Virgin Islands,www.airstthomas.com,
1533.0,AIR UKRAINE INTERNATIONAL,PS,AUI,Ukraine,,Rebaptisée Ukraine International en 1993/Renamed Ukraine International in 1993
